deal_id,po_number,Create Date - Daily,Quantity,Amount in company currency,Client Type,Deal Type,Special Order Type,Deal Stage,Automation Tools,Revisions,Deal Source CA,Number of Associated Contacts,Design Difficulty
13124810866,35901,4/24/2023,60,607.8,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,
13125103671,35902,4/24/2023,300,2418,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,4,Low 
13126028080,35903,4/24/2023,250,2015,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,3,
13125923585,35904,4/24/2023,250,2015,Distributor,Existing Business,,Payment Pending,Reorder Button,,WT Reorder,2,
12927677099,35905,4/11/2023,500,5623.59,Direct,Existing Business,,Closed and Won,,,Email Marketing,2,Low 
12971056496,35906,4/13/2023,120,1080,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
13048021859,35907,4/18/2023,480,5360.47,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
13088604589,35908,4/21/2023,61,738.1,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Medium 
13062371945,35909,4/19/2023,32,625.68,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
12856743232,35910,4/5/2023,500,3610,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High 
12193256837,35911,2/16/2023,1200,7356,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview
12920244256,35912,4/10/2023,30,761.38,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Low 
12165908511,35913,2/15/2023,120,1128.95,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview
12654601306,35915,3/21/2023,180,2109.6,Distributor,Existing Business,,Closed and Won,Revision Request,,Event in the Past Year,3,
12835676592,35916,4/4/2023,1200,9680.46,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High 
13126098325,35917,4/24/2023,240,2783.25,Direct,New Business,,Closed and Won,Logged-In Design Request,,Pre-Hubspot Contact,1,Not Rated
13135611965,35918,4/25/2023,120,1110,Wholesale,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,
13134286934,35919,4/25/2023,60,598.2,Distributor,Existing Business,,Closed and Won,,,SAGE,3,
12653928300,35920,3/21/2023,250,1902.5,Distributor,New Business,,Closed and Won,Intake 3.0,,Intake,1,Medium 
12883876991,35921,4/7/2023,260,2160.6,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Medium 
13126400422,35922,4/24/2023,500,2840.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
13033657102,35923,4/17/2023,2,175,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
12421306406,35924,3/6/2023,250,3325.98,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,
13135584095,35925,4/25/2023,30,636.19,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Not Rated
13136505146,35926,4/25/2023,500,4559.56,Distributor,Existing Business,,Closed and Won,Portal Order,,SAGE,3,
13134496768,35927,4/25/2023,1000,7100,Distributor,Existing Business,,Closed and Won,,,SAGE,2,
13134262567,35928,4/25/2023,500,3610,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
12580989741,35929,3/17/2023,300,1890,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low 
13124384360,35930,4/24/2023,40,857.6,Direct,Existing Business,,Closed and Won,,,Organic Search,2,
11362368056,35931,12/15/2022,175,1575,Distributor,Existing Business,,Closed and Won,,,WT Reorder,3,High 
13137069628,35932,4/25/2023,900,8892,Direct,Existing Business,,Closed and Won,,,Direct Traffic,2,
13121993903,35933,4/24/2023,360,2800.8,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,
13137889870,35934,4/25/2023,124,1116,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
13035567429,35935,4/17/2023,100,1730.92,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
12916355156,35936,4/10/2023,60,726,Distributor,New Business,,Closed and Won,,,Email Marketing,3,High Res Preview
13136689982,35937,4/25/2023,60,616.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,
13137985844,35938,4/25/2023,250,1840,Distributor,Existing Business,,Closed and Won,,,SAGE,2,
13135293368,35939,4/25/2023,2000,8940,Distributor,Existing Business,,Closed and Won,,,CommonSku,2,Low 
13058542467,35940,4/19/2023,300,2208,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview
12794598927,35941,3/31/2023,240,3146.69,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
13058782542,35942,4/19/2023,120,1093.2,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,WT Strategic Partnerships,1,High Res Preview
13138024552,35943,4/25/2023,625,4512.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13141943477,35944,4/25/2023,150,2101.37,Direct,Existing Business,,Closed and Won,Portal Order,,Referrals,1,
13128700830,35945,4/24/2023,250,2578.5,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,
13147005453,35946,4/26/2023,200,2534,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,
13148549223,35947,4/26/2023,200,1800,Distributor,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,
13148610645,35948,4/26/2023,2000,12484.28,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,
13136129567,35949,4/25/2023,150,1520.96,Direct,Existing Business,,Closed and Won,Revision Request,,Paid Search,1,
13046553697,35950,4/18/2023,240,2232,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Low 
13138343681,35951,4/25/2023,150,1350,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
12137595985,35952,2/13/2023,600,6234,Direct,New Business,,Closed and Won,,,Client Referral,4,Medium 
13148659992,35953,4/26/2023,500,3610,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13043768924,35954,4/18/2023,50000,67825,Distributor,New Business,,Closed and Won,,,Client Referral,2,
13072205402,35955,4/20/2023,30,647.7,Direct,New Business,,Closed and Won,Logged-In Design Request,,Referrals,1,Low 
13149536880,35956,4/26/2023,175,1575,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Strategic Partnerships,2,
13148454813,35957,4/26/2023,60,768.49,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,
13063217027,35958,4/19/2023,250,3365.26,Direct,New Business,,Closed and Won,3D Builder,,Intake,2,High Res Preview
13136402745,35959,4/25/2023,120,1080,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview
13149194841,35960,4/26/2023,250,2015,Distributor,Existing Business,,Closed and Won,,,,1,
10444735045,35961,10/4/2022,2600,15628.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13148836123,35962,4/26/2023,60,706.2,Distributor,Existing Business,,Closed and Won,,,SAGE,3,
13149751929,35963,4/26/2023,62,711.14,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
12991404937,35964,4/14/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
13048065319,35965,4/18/2023,250,1982.5,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview
13123959404,35966,4/24/2023,120,1062,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
12926842379,35967,4/11/2023,240,1826.4,Distributor,New Business,,Closed and Won,Template Download,,Event Longer Than 1 Year Ago,2,Medium 
13149160795,35968,4/26/2023,500,4175.64,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,High Res Preview
13150705931,35969,4/26/2023,100,1599,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,
13117807983,35970,4/24/2023,120,864,Wholesale,Existing Business,,Closed and Won,,,Direct Traffic,1,Low 
13137232649,35971,4/25/2023,1250,8747.5,Distributor,Existing Business,,Closed and Won,,,WT Reorder,3,
13047597223,35972,4/18/2023,60,598.2,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,5,High Res Preview
13150655566,35973,4/26/2023,750,5150,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,2,
12853130775,35974,4/5/2023,360,3078,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
12629283477,35975,3/20/2023,600,4416,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
13151613847,35976,4/26/2023,30,636.19,Direct,Existing Business,,Closed and Won,,,Organic Search,2,
13127526425,35977,4/24/2023,500,3530,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
13134362020,35978,4/25/2023,381,2868.93,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
13150591866,35979,4/26/2023,160,1177.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
13088566372,35980,4/21/2023,60,616.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13149437076,35981,4/26/2023,244,1966.64,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
12836401454,35982,4/4/2023,60,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,High Res Preview
13135942179,35983,4/25/2023,100,1147,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
12673787428,35984,3/22/2023,200,2708,Direct,New Business,,Closed and Won,,,Direct Traffic,1,Low 
12839448396,35985,4/4/2023,200,2534,Direct,Existing Business,,Closed and Won,Logged-In Design Request,,Intake,1,Medium 
13148217865,35986,4/26/2023,30,587.7,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
13062593071,35987,4/19/2023,60,744,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,High Res Preview
13148864007,35988,4/26/2023,60,703.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Medium 
13074584103,35989,4/20/2023,30,587.7,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
13149223530,35990,4/26/2023,500,3805,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview
12563451253,35991,3/16/2023,360,2962.8,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low 
13147644995,35992,4/26/2023,2175,22797.97,Direct,Existing Business,,Closed and Won,,,Client Referral,2,
12931584418,35993,4/11/2023,60,780.7,Distributor,Existing Business,,Closed and Won,,,,1,Low 
13160952450,35994,4/27/2023,600,4332,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
12152956160,35995,2/14/2023,300,3438,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,
13127564456,35996,4/24/2023,250,2002.29,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,3,
13086047615,35997,4/21/2023,150,2722.7,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
13162530071,35998,4/27/2023,250,1840,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13162857763,35999,4/27/2023,480,3279.6,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,
13159590273,36000,4/27/2023,750,9002.81,Direct,Existing Business,,Closed and Won,,,Client Referral,1,
13127605120,36001,4/24/2023,122,1098,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Medium 
12465776564,36002,3/9/2023,60,690.14,Distributor,Existing Business,,Closed and Won,,,Referrals,2,High Res Preview
13162483728,36003,4/27/2023,250,1626.5,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
13162951747,36004,4/27/2023,250,2015,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,
13159424151,36005,4/27/2023,60,1047.28,Direct,Existing Business,,Closed and Won,,,Organic Search,1,
13162965570,36006,4/27/2023,3500,20055,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13162834947,36007,4/27/2023,62,711.14,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13138308213,36008,4/25/2023,250,2015,Distributor,Existing Business,,Closed and Won,Revision Request,,SAGE,2,
13078496669,36009,4/20/2023,60,733.8,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Event Longer Than 1 Year Ago,1,High Res Preview
13150417700,36010,4/26/2023,75,809.44,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Medium 
13163506716,36011,4/27/2023,1070,7329.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
13149178893,36012,4/26/2023,500,3895,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview
13164423209,36013,4/27/2023,62,618.14,Distributor,Existing Business,,Payment Pending,,,Pre-Hubspot Contact,3,
13160434956,36014,4/27/2023,480,5763.54,Direct,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,High Res Preview
13047931179,36015,4/18/2023,2,150,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Low 
13170337646,36016,4/28/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13159552155,36017,4/27/2023,292,2315.56,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
13062496125,36018,4/19/2023,50,1038,Direct,New Business,,Closed and Won,Sample Request,,Event Longer Than 1 Year Ago,1,
13123995980,36019,4/24/2023,240,1934.4,Distributor,Existing Business,,Closed and Won,,,SAGE,3,
12754474409,36020,3/28/2023,360,3111.68,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
13171112770,36021,4/28/2023,120,912,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
13171271721,36022,4/28/2023,60,573,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,2,
13172343364,36023,4/28/2023,250,3083.06,Direct,Existing Business,,Closed and Won,Reorder Button,,Paid Search,1,
12918289169,36024,4/10/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low 
12292370181,36025,2/24/2023,300,3516,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,Medium 
13171115323,36026,4/28/2023,60,647.55,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,
13148387390,36027,4/26/2023,120,1080,Distributor,Existing Business,,Closed and Won,,,Organic Search,2,Medium 
12791143081,36028,3/31/2023,2,175,Distributor,Existing Business,,Closed and Won,,,,2,Low 
13173265057,36029,4/28/2023,240,1572,Distributor,Existing Business,,Closed and Won,,,SAGE,2,
12706392069,36030,3/24/2023,706,5453,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low 
13147023016,36031,4/26/2023,240,2266.2,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,
13174907959,36032,4/28/2023,120,1400.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,
11603683256,36033,1/6/2023,430,3566.73,Distributor,Existing Business,,Closed and Won,,,Paid Search,2,High Res Preview
13057945001,36034,4/19/2023,2,0,Distributor,New Business,,Closed and Won,,,WT Strategic Partnerships,1,Low 
13174998948,36035,4/28/2023,400,3012,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13086551719,36036,4/21/2023,120,1520.4,Direct,Existing Business,,Closed and Won,,,Paid Search,3,
13148266412,36038,4/26/2023,80,917.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview
13176149612,36039,4/28/2023,5000,750,Distributor,Existing Business,,Production,,,Client Referral,1,
13159434389,36040,4/27/2023,60,726,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Client Referral,2,High Res Preview
13136463651,36041,4/25/2023,500,3405,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
10252499546,36042,9/20/2022,200,1684,Distributor,Existing Business,,Payment Pending,,,Client Referral,3,High Res Preview
12366478373,36043,3/2/2023,382,2876.46,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview
13160939089,36045,4/27/2023,150,1104,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Medium 
13162299227,36046,4/27/2023,240,1934.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13175153962,36047,4/28/2023,120,1346.4,Distributor,Existing Business,,Closed and Won,,,,2,High Res Preview
11955017286,36048,1/31/2023,2,175,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
13176711937,36049,4/28/2023,1000,6675,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13157038347,36050,4/27/2023,120,1523.92,Direct,New Business,,Closed and Won,Intake 3.0,,Paid Search,1,High Res Preview
13171584376,36051,4/28/2023,60,1017,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
12988966821,36052,4/14/2023,75,1367.94,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,
12753211566,36053,3/28/2023,125,1149.38,Distributor,Existing Business,,Closed and Won,Logged-In Design Request,,Email Marketing,1,Low 
13033173348,36054,4/17/2023,60,839.15,Direct,Existing Business,,Closed and Won,,,Referrals,1,Low 
13195252565,36055,5/1/2023,480,4754.56,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,
13133933659,36056,4/25/2023,30,587.7,Direct,New Business,,Closed and Won,3D Builder,,Intake,1,High Res Preview
11401050286,36057,12/19/2022,2,175,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
13195987527,36058,5/1/2023,120,168.05,Wholesale,Existing Business,,Closed and Won,,,Direct Traffic,1,
13196405604,36059,5/1/2023,61,579.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13173319503,36060,4/28/2023,300,3711,Direct,Existing Business,,Closed and Won,Portal Order,,,2,
13196510342,36061,5/1/2023,60,703.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13148866696,36062,4/26/2023,30,587.7,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview
13196460858,36063,5/1/2023,250,2015,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13160771993,36064,4/27/2023,2,0,Distributor,New Business,,Closed and Won,,,WT Strategic Partnerships,2,High Res Preview
12886128409,36065,4/7/2023,30,701.14,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Medium 
13162250766,36066,4/27/2023,100,1210,Distributor,Existing Business,,Closed and Won,,,SAGE,2,High Res Preview
13134293093,36067,4/25/2023,300,3741.66,Direct,Existing Business,,Closed and Won,Logged-In Design Request,,Organic Search,1,Low 
13050830883,36068,4/18/2023,275,3151.5,Direct,Existing Business,,Closed and Won,Logged-In Design Request,,Pre-Hubspot Contact,2,High Res Preview
13197111968,36069,5/1/2023,120,1392,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
13160144524,36070,4/27/2023,100,1540,Direct,New Business,,Closed and Won,3D Builder,,Organic Search,1,High Res Preview
13198019431,36071,5/1/2023,240,2781.6,Direct,Existing Business,,Closed and Won,,,Organic Search,1,
13197748572,36072,5/1/2023,2,150,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
13198434924,36073,5/1/2023,300,2418,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13086509692,36074,4/21/2023,125,1428.75,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,3,Low 
13198431799,36075,5/1/2023,480,3465.6,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,
13134007473,36076,4/25/2023,240,2795.45,Direct,Existing Business,,Closed and Won,,,Organic Search,1,Low 
13196961298,36077,5/1/2023,200,1800,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
12988119558,36078,4/14/2023,500,3735,Distributor,Existing Business,,Closed and Won,,,Email Marketing,3,Low 
13199103117,36079,5/1/2023,360,3787.2,Direct,Existing Business,,Closed and Won,,,,1,
13161008003,36080,4/27/2023,60,480,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
13198900900,36081,5/1/2023,150,1645.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
13198049447,36082,5/1/2023,240,1994.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
13196945685,36083,5/1/2023,500,3735,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
12856532234,36084,4/5/2023,120,0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,High Res Preview
13198720300,36085,5/1/2023,120,1316.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
13176138328,36086,4/28/2023,240,3158.57,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,1,
13197211022,36087,5/1/2023,120,1152,Distributor,Existing Business,,Closed and Won,Revision Request,,Pre-Hubspot Contact,2,
13205653018,36088,5/2/2023,360,3384,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
13196510363,36089,5/1/2023,30,647.7,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
12992632651,36090,4/14/2023,65,799.55,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
13205587752,36091,5/2/2023,30,647.7,Direct,New Business,,Closed and Won,Portal Order,,Organic Search,1,
13195221328,36092,5/1/2023,80,917.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
13197756003,36093,5/1/2023,150,1435.8,Wholesale,Existing Business,,Closed and Won,Revision Request,,Organic Search,1,
12827901844,36094,4/3/2023,240,2158.59,Wholesale,Existing Business,,Closed and Won,,,,1,Low 
13197990059,36095,5/1/2023,45,962.55,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,2,High Res Preview
13137028476,36096,4/25/2023,160,1376,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview
12950293893,36097,4/12/2023,1500,10785,Distributor,Existing Business,,Closed and Won,,,,1,
13206238566,36098,5/2/2023,60,598.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,SAGE,1,
12871130290,36100,4/6/2023,180,1974.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview
12795567933,36101,3/31/2023,60,797.4,Distributor,Existing Business,,Closed and Won,,,WT Outbound,2,Low 
13059916828,36102,4/19/2023,120,1165.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview
13174647688,36103,4/28/2023,150,1350,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
12993377355,36104,4/14/2023,500,2435,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Low 
13196605982,36105,5/1/2023,60,697.8,Distributor,Existing Business,,Closed and Won,,,SAGE,1,High Res Preview
13206802238,36106,5/2/2023,360,4197.07,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,
13084513367,36107,4/21/2023,200,1850,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,
13206515819,36108,5/2/2023,120,1080,Distributor,Existing Business,,Closed and Won,,,CommonSku,2,
13134389164,36109,4/25/2023,120,0,Distributor,New Business,,Closed and Won,,,Client Referral,3,Medium 
13206631218,36110,5/2/2023,1000,6850,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
12822495566,36111,4/3/2023,2000,14100,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview
12856542119,36112,4/5/2023,100,1147,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,Low 
13208285078,36113,5/2/2023,60,715.8,Distributor,Existing Business,,Closed and Won,,,ASI Connect,1,
13147174434,36114,4/26/2023,654,5457.63,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
13176601934,36115,4/28/2023,60,949.35,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,1,
13208348521,36116,5/2/2023,150,1900.5,Direct,Existing Business,,Closed and Won,Reorder Button,,Direct Traffic,1,
12206486631,36117,2/17/2023,180,1620,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low 
12991602307,36118,4/14/2023,120,1032,Distributor,Existing Business,,Closed and Won,Revision Request,,Pre-Hubspot Contact,2,High Res Preview
13208496389,36119,5/2/2023,750,5390,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
12778191498,36120,3/30/2023,60,688.2,Distributor,Existing Business,,Closed and Won,,,WT Strategic Partnerships,3,Low 
13208826726,36121,5/2/2023,120,1080,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Reorder,3,
13208803083,36122,5/2/2023,50,764.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13209218616,36123,5/2/2023,300,2061,Distributor,Existing Business,,Closed and Won,Portal Order,,Direct Traffic,1,
13042874757,36124,4/18/2023,200,1800,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,High Res Preview
13205235292,36125,5/2/2023,150,1350,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
13176180552,36126,4/28/2023,60,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
13196981506,36127,5/1/2023,200,1600,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
13213810731,36128,5/3/2023,60,1030.57,Direct,Existing Business,,Closed and Won,Reorder Button,,Intake,2,
13208499464,36129,5/2/2023,2,194.87,Direct,New Business,,Closed and Won,3D Builder,,Referrals,1,High Res Preview
13158719502,36130,4/27/2023,60,872.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
13215807790,36131,5/3/2023,300,2589,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
12873056153,36132,4/6/2023,120,1858.8,Direct,New Business,,Closed and Won,Logged-In Design Request,,Pre-Hubspot Contact,1,
13215159386,36133,5/3/2023,124,1116,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
13198517512,36134,5/1/2023,220,2812.11,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,
13160614406,36135,4/27/2023,250,2225.37,Distributor,New Business,,Closed and Won,,,Client Referral,2,Low 
13160390584,36136,4/27/2023,250,2225.37,Distributor,New Business,,Closed and Won,,,Client Referral,2,Low 
13208094014,36137,5/2/2023,175,1618.75,Wholesale,Existing Business,,Closed and Won,,,Organic Search,2,High 
13216393989,36138,5/3/2023,240,2587.2,Direct,Existing Business,,Closed and Won,Portal Order,,Organic Search,2,
13171699461,36139,4/28/2023,2500,14826.38,Distributor,New Business,,Closed and Won,,,Event in the Past Year,1,Low 
13137447087,36140,4/25/2023,243,2259.9,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low 
13058283552,36141,4/19/2023,100,1599,Direct,New Business,,Closed and Won,Intake 3.0,,Paid Search,1,High Res Preview
13162759749,36142,4/27/2023,100,1147,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview
13217078605,36143,5/3/2023,410,2300.1,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
13197246524,36145,5/1/2023,35,705.08,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
13217355406,36146,5/3/2023,120,1400.4,Direct,New Business,,Closed and Won,Portal Order,,Organic Search,3,
13196353358,36147,5/1/2023,170,2147.57,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,Low 
13176839012,36148,4/28/2023,60,962.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,2,Low 
13219051828,36149,5/3/2023,98,1038.8,Distributor,Existing Business,,Closed and Won,Portal Order,,SAGE,1,
13204802338,36150,5/2/2023,500,3610,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
13117624847,36151,4/24/2023,150,1350,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
