index,po_number,SKU,chassis,mfp_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_at,hs_client_type,hs_dealtype,hs_deal_id,Total SKU DZ on PO,unit_cost,fixed_cost,COGS int SKU Cost,COGS int SKU Cost exact,Total SKU on PO,cost_per_sku,COGS PKF Sock domestic SKU Cost,product_id,quantity,manufacturing_shipment_id,manufacturing_id,product_info_id,manufacturing_cart_id,units_produced,deal_id,mfc_created_at,ship_date,dozens,cost
13532,22095,10.0259517v2,10,,2,1,,10/29/2021 17:01,,,,55,,,,,650,1.71,1149.12,,,,,,,,,,,,
19537,22124,15.0257159v3,15,,7,3,,10/29/2021 14:41,,,,74,,,,,880,3.03,2727,,,,,,,,,,,,
18641,22140,10.0360447v1,10,,2,4,,10/29/2021 14:40,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
13240,22042,10.0257282v2,10,,2,3,,10/29/2021 14:40,,,,15,,,,,175,2.41,462.72,,,,,,,,,,,,
13254,22127,10.0257382v1,10,,2,1,,10/29/2021 14:38,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
13255,22127,10.0257383v1,10,,2,1,,10/29/2021 14:38,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
13476,22119,10.0259113v1,10,,2,4,,10/29/2021 14:37,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13568,22136,10.0259897v2,10,,2,4,,10/29/2021 14:37,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
10503,22135,10.0223047v1,10,,2,4,,10/29/2021 14:37,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
10400,22135,10.0221628v4,10,,2,4,,10/29/2021 14:37,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
21015,22123,44.0257169v3,44,,21,4,,10/29/2021 14:36,,,,5,,,,,60,2.75,198,,,,,,,,,,,,
17153,22107,10.029026v1,10,,2,1,,10/29/2021 14:32,,,,42,,,,,500,1.79,923.64,,,,,,,,,,,,
11064,22138,10.0232290v2,10,,2,4,,10/29/2021 14:31,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
10550,22130,10.0223662v2,10,,2,1,,10/29/2021 14:31,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
12980,22116,10.0253053v1,10,,2,4,,10/29/2021 0:24,,,,23,,,,,275,2.41,694.08,,,,,,,,,,,,
13409,22105,10.0258528v1,10,,2,3,,10/29/2021 0:22,,,,42,,,,,500,2.41,1243.56,,,,,,,,,,,,
13397,22093,10.0258368v1,10,,2,3,,10/29/2021 0:14,,,,67,,,,,800,1.91,1558.56,,,,,,,,,,,,
11104,22071,10.0232541v1,10,,2,3,,10/29/2021 0:10,,,,100,,,,,1200,1.91,2314.92,,,,,,,,,,,,
13447,22111,10.0258859v2,10,,2,2,,10/28/2021 20:24,,,,140,,,,,1680,1.35,2284.2,,,,,,,,,,,,
19199,21868,12.0256933v2,12,,4,4,,10/28/2021 20:23,,,,57,,,,,674,2.28,1586.88,,,,,,,,,,,,
11565,22121,10.0239290v2,10,,2,3,,10/28/2021 20:10,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
12647,22113,10.0249836v4,10,,2,1,,10/28/2021 20:10,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
13583,22118,10.0260023v1,10,,2,1,,10/28/2021 20:08,,,,50,,,,,600,1.71,1046.52,,,,,,,,,,,,
13093,22117,10.0255334v1,10,,2,1,,10/28/2021 20:08,,,,18,,,,,210,1.79,408.12,,,,,,,,,,,,
13517,22100,10.0259363v1,10,,2,3,,10/28/2021 19:43,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13518,22100,10.0259364v1,10,,2,3,,10/28/2021 19:43,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13515,22100,10.0259361v1,10,,2,3,,10/28/2021 19:43,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13533,22102,10.0259520v1,10,,2,1,,10/28/2021 15:25,,,,130,,,,,1552,1.54,2420.88,,,,,,,,,,,,
13535,22102,10.0259521v1,10,,2,1,,10/28/2021 15:25,,,,130,,,,,1552,1.54,2420.88,,,,,,,,,,,,
13539,22103,10.0259584v2,10,,2,1,,10/28/2021 15:24,,,,11,,,,,125,1.79,257.76,,,,,,,,,,,,
13558,22109,10.0259846v1,10,,2,1,,10/28/2021 15:24,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13494,22109,10.0259191v2,10,,2,1,,10/28/2021 15:24,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13000,22108,10.0253290v1,10,,2,1,,10/28/2021 15:23,,,,25,,,,,300,1.79,558.48,,,,,,,,,,,,
21022,22106,44.0259380v2,44,,21,3,,10/28/2021 15:23,,,,10,,,,,120,2.66,351.12,,,,,,,,,,,,
13143,22104,10.0255994v3,10,,2,1,,10/28/2021 15:23,,,,30,,,,,360,1.79,665.88,,,,,,,,,,,,
11253,22044,10.0234032v1,10,,2,4,,10/27/2021 23:56,,,,14,,,,,160,2.41,433.8,,,,,,,,,,,,
11164,22094,10.0233247v1,10,,2,1,,10/27/2021 23:54,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
11185,22094,10.0233375v1,10,,2,1,,10/27/2021 23:54,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
11183,22094,10.0233373v1,10,,2,1,,10/27/2021 23:54,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
13495,22099,10.0259205v1,10,,2,3,,10/27/2021 23:52,,,,125,,,,,1500,1.91,2887.92,,,,,,,,,,,,
13242,22080,10.0257303v2,10,,2,3,,10/27/2021 23:52,,,,60,,,,,720,1.91,1398.12,,,,,,,,,,,,
13365,22092,10.0258092v3,10,,2,1,,10/27/2021 23:51,,,,20,,,,,240,1.79,451.08,,,,,,,,,,,,
13257,22088,10.0257388v4,10,,2,3,,10/27/2021 23:44,,,,41,,,,,490,2.41,1214.64,,,,,,,,,,,,
4948,22086,10.0214275v1,10,,2,1,,10/27/2021 23:44,,,,12,,,,,138,1.79,279.24,,,,,,,,,,,,
13549,22086,10.0259770v1,10,,2,1,,10/27/2021 23:44,,,,20,,,,,240,1.79,451.08,,,,,,,,,,,,
20412,22015,40.0258881v1,40,,18,3,,10/27/2021 23:43,,,,29,,,,,338,2.49,896.4,,,,,,,,,,,,
12011,22085,10.0244922v1,10,,2,1,,10/27/2021 23:41,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13480,22090,10.0259132v1,10,,2,1,,10/27/2021 23:39,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13508,22098,10.0259294v2,10,,2,3,,10/27/2021 23:28,,,,41,,,,,485,2.41,1214.64,,,,,,,,,,,,
20421,22097,40.0259671v1,40,,18,1,,10/27/2021 23:24,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13460,22084,10.0258883v2,10,,2,1,,10/27/2021 23:04,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13414,22091,10.0258553v1,10,,2,1,,10/27/2021 23:02,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
12725,22087,10.0250306v3,10,,2,1,,10/27/2021 23:02,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
20422,22081,40.0259692v1,40,,18,1,,10/27/2021 23:01,,,,41,,,,,490,1.79,902.16,,,,,,,,,,,,
20387,22082,40.0257363v1,40,,18,1,,10/27/2021 23:00,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13402,22079,10.0258441v1,10,,2,1,,10/27/2021 16:33,,,,11,,,,,125,1.79,257.76,,,,,,,,,,,,
13540,22023,10.0259586v1,10,,2,1,,10/27/2021 16:29,,,,13,,,,,150,1.79,300.72,,,,,,,,,,,,
12737,22057,10.0250434v2,10,,2,1,,10/27/2021 16:24,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
11726,22038,10.0241520v1,10,,2,1,,10/27/2021 16:23,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
19933,22076,17.0258534v6,17,,9,1,,10/27/2021 16:22,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
12512,21991,10.0248659v3,10,,2,4,,10/27/2021 16:21,,,,42,,,,,500,2.41,1243.56,,,,,,,,,,,,
12001,22069,10.0244900v1,10,,2,3,,10/27/2021 16:20,,,,6,,,,,68,3.66,307.44,,,,,,,,,,,,
18621,22069,10.0355894v1,10,,2,3,,10/27/2021 16:20,,,,6,,,,,67,3.66,307.44,,,,,,,,,,,,
13481,22068,10.0259142v2,10,,2,3,,10/27/2021 16:18,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
13455,22073,10.0258877v4,10,,2,4,,10/27/2021 16:16,,,,6,,,,,65,2.58,216.72,,,,,,,,,,,,
13301,22075,10.0257540v1,10,,2,3,,10/27/2021 16:15,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
12492,22052,10.0248551v2,10,,2,3,,10/27/2021 16:15,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
12493,22052,10.0248551v3,10,,2,3,,10/27/2021 16:15,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
13394,22000,10.0258348v1,10,,2,3,,10/27/2021 16:14,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13504,22070,10.0259273v1,10,,2,3,,10/26/2021 23:48,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
18638,22070,10.0359274v1,10,,2,3,,10/26/2021 23:48,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
12403,22067,10.0248111v2,10,,2,3,,10/26/2021 23:47,,,,16,,,,,190,2.41,491.64,,,,,,,,,,,,
19930,22065,17.0257567v2,17,,9,3,,10/26/2021 23:47,,,,20,,,,,240,2.41,607.32,,,,,,,,,,,,
13320,22028,10.0257616v2,10,,2,3,,10/26/2021 23:46,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
20378,22063,40.0256365v2,40,,18,3,,10/26/2021 23:45,,,,10,,,,,120,2.66,351.12,,,,,,,,,,,,
13491,22062,10.0259170v1,10,,2,4,,10/26/2021 23:43,,,,11,,,,,125,2.58,371.52,,,,,,,,,,,,
11914,22010,10.0243675v5,10,,2,1,,10/26/2021 23:43,,,,13,,,,,150,1.79,300.72,,,,,,,,,,,,
20143,22059,20.0259266v1,20,,11,3,,10/26/2021 20:54,,,,67,,,,,800,2.58,2105.28,,,,,,,,,,,,
13519,22064,10.0259374v1,10,,2,3,,10/26/2021 20:53,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
13467,22061,10.0259011v1,10,,2,2,,10/26/2021 20:49,,,,185,,,,,2220,1.35,3013.2,,,,,,,,,,,,
11984,22060,10.0244571v4,10,,2,1,,10/26/2021 20:47,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
10533,22060,10.0223584v1,10,,2,1,,10/26/2021 20:47,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
20416,22005,40.0259140v1,40,,18,1,,10/26/2021 20:44,,,,11,,,,,132,1.79,257.76,,,,,,,,,,,,
18637,22058,10.0359050v1,10,,2,3,,10/26/2021 20:41,,,,35,,,,,420,2.41,1041.12,,,,,,,,,,,,
13368,22048,10.0258109v2,10,,2,1,,10/26/2021 20:33,,,,16,,,,,184,1.79,365.16,,,,,,,,,,,,
19539,22054,15.0258447v3,15,,7,3,,10/26/2021 20:32,,,,10,,,,,120,3.7,488.4,,,,,,,,,,,,
13465,22047,10.0259003v2,10,,2,3,,10/26/2021 20:27,,,,9,,,,,100,3.58,429.6,,,,,,,,,,,,
8231,22050,10.0218288v1,10,,2,3,,10/26/2021 20:26,,,,9,,,,,100,3.58,429.6,,,,,,,,,,,,
20391,21979,40.0257587v2,40,,18,3,,10/26/2021 20:25,,,,6,,,,,70,3.74,314.16,,,,,,,,,,,,
20417,22056,40.0259333v1,40,,18,3,,10/26/2021 20:24,,,,5,,,,,60,3.74,269.28,,,,,,,,,,,,
13173,22051,10.0256309v2,10,,2,1,,10/26/2021 20:24,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
19206,22049,12.0259091v2,12,,4,3,,10/26/2021 20:23,,,,20,,,,,240,2.16,544.32,,,,,,,,,,,,
13428,22014,10.0258636v1,10,,2,3,,10/26/2021 18:00,,,,7,,,,,80,3.66,351.36,,,,,,,,,,,,
18889,22022,11.0259062v1,11,,3,1,,10/26/2021 15:26,,,,6,,,,,70,3.33,279.72,,,,,,,,,,,,
13382,22046,10.0258241v2,10,,2,3,,10/26/2021 15:25,,,,7,,,,,80,3.66,351.36,,,,,,,,,,,,
13493,22043,10.0259190v1,10,,2,3,,10/26/2021 15:23,,,,34,,,,,400,2.41,1012.2,,,,,,,,,,,,
20326,21958,40.0249683v2,40,,18,4,,10/26/2021 15:19,,,,5,,,,,60,2.75,198,,,,,,,,,,,,
12459,22012,10.0248411v3,10,,2,1,,10/26/2021 15:18,,,,9,,,,,100,2.29,274.8,,,,,,,,,,,,
13454,22039,10.0258863v1,10,,2,3,,10/26/2021 14:40,,,,40,,,,,480,2.41,1185.72,,,,,,,,,,,,
13379,22036,10.0258194v1,10,,2,3,,10/26/2021 14:39,,,,34,,,,,400,2.41,1012.2,,,,,,,,,,,,
13492,22035,10.0259188v3,10,,2,3,,10/26/2021 14:05,,,,16,,,,,186,2.41,491.64,,,,,,,,,,,,
13105,22037,10.0255491v1,10,,2,3,,10/25/2021 21:42,,,,13,,,,,150,2.41,404.88,,,,,,,,,,,,
13439,22033,10.0258802v1,10,,2,4,,10/25/2021 21:41,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
12287,22031,10.0247378v1,10,,2,1,,10/25/2021 21:40,,,,13,,,,,150,1.79,300.72,,,,,,,,,,,,
12281,22031,10.0247377v1,10,,2,1,,10/25/2021 21:40,,,,13,,,,,150,1.79,300.72,,,,,,,,,,,,
13458,22004,10.0258878v1,10,,2,4,,10/25/2021 20:05,,,,7,,,,,75,2.58,247.68,,,,,,,,,,,,
10105,22026,10.0220564v1,10,,2,3,,10/25/2021 20:05,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13383,22025,10.0258246v3,10,,2,1,,10/25/2021 20:05,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
13309,22029,10.0257570v1,10,,2,3,,10/25/2021 20:04,,,,60,,,,,720,1.91,1398.12,,,,,,,,,,,,
13310,22029,10.0257571v5,10,,2,3,,10/25/2021 20:04,,,,60,,,,,720,1.91,1398.12,,,,,,,,,,,,
13311,22029,10.0257573v2,10,,2,3,,10/25/2021 20:04,,,,60,,,,,720,1.91,1398.12,,,,,,,,,,,,
13329,22003,10.0257702v1,10,,2,3,,10/25/2021 19:59,,,,44,,,,,521,2.41,1301.4,,,,,,,,,,,,
13327,22003,10.0257687v1,10,,2,3,,10/25/2021 19:59,,,,58,,,,,695,2.16,1529.28,,,,,,,,,,,,
13328,22003,10.0257691v1,10,,2,3,,10/25/2021 19:59,,,,58,,,,,695,2.16,1529.28,,,,,,,,,,,,
13345,21982,10.0257814v1,10,,2,2,,10/25/2021 19:58,,,,584,,,,,7000,1.22,8564.4,,,,,,,,,,,,
10935,22021,10.0230141v1,10,,2,4,,10/25/2021 19:57,,,,84,,,,,1000,1.91,1948.2,,,,,,,,,,,,
13424,22020,10.0258619v4,10,,2,3,,10/25/2021 19:56,,,,85,,,,,1015,1.91,1971.12,,,,,,,,,,,,
13023,22018,10.0253616v1,10,,2,3,,10/25/2021 19:56,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13299,21996,10.0257508v1,10,,2,3,,10/25/2021 19:55,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
13086,21657,10.0255269v1,10,,2,1,,10/25/2021 19:55,,,,8,,,,,85,2.29,247.32,,,,,,,,,,,,
13436,21998,10.0258715v1,10,,2,1,,10/25/2021 19:54,,,,30,,,,,360,1.79,665.88,,,,,,,,,,,,
13347,22032,10.0257831v1,10,,2,1,,10/25/2021 19:54,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
19405,22008,14.0648471v2,14,,6,3,,10/25/2021 19:47,,,,17,,,,,200,1.45,313.2,,,,,,,,,,,,
13064,22019,10.0255079v2,10,,2,1,,10/25/2021 19:43,,,,30,,,,,360,1.79,665.88,,,,,,,,,,,,
12106,22030,10.0245860v1,10,,2,1,,10/25/2021 19:42,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13050,22009,10.0254934v5,10,,2,3,,10/25/2021 19:39,,,,20,,,,,240,2.41,607.32,,,,,,,,,,,,
10889,21975,10.022924v1,10,,2,3,,10/25/2021 15:30,,,,75,,,,,900,1.91,1741.92,,,,,,,,,,,,
13390,22002,10.0258326v1,10,,2,4,,10/25/2021 15:29,,,,25,,,,,300,2.41,751.92,,,,,,,,,,,,
13427,22002,10.0258633v1,10,,2,4,,10/25/2021 15:29,,,,42,,,,,500,2.41,1243.56,,,,,,,,,,,,
13459,22013,10.0258880v1,10,,2,3,,10/25/2021 15:29,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
13188,22011,10.0256783v3,10,,2,3,,10/25/2021 15:28,,,,8,,,,,90,3.58,386.64,,,,,,,,,,,,
10535,22007,10.0223615v2,10,,2,3,,10/25/2021 15:28,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
16166,22016,10.028152v1,10,,2,3,,10/25/2021 15:28,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13411,22001,10.0258542v4,10,,2,3,,10/25/2021 15:27,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
21001,22006,44.0255445v4,44,,21,1,,10/23/2021 0:41,,,,17,,,,,202,1.79,386.64,,,,,,,,,,,,
10964,21932,10.0230701v4,10,,2,1,,10/23/2021 0:41,,,,6,,,,,72,2.29,192.36,,,,,,,,,,,,
13387,21999,10.0258298v2,10,,2,4,,10/23/2021 0:38,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
20410,21992,40.0258652v2,40,,18,1,,10/23/2021 0:33,,,,7,,,,,76,2.29,219.84,,,,,,,,,,,,
20409,21992,40.0258652v1,40,,18,1,,10/23/2021 0:33,,,,7,,,,,76,2.29,219.84,,,,,,,,,,,,
11916,21997,10.0243707v1,10,,2,4,,10/23/2021 0:32,,,,13,,,,,150,2.41,404.88,,,,,,,,,,,,
13371,21993,10.0258128v2,10,,2,3,,10/23/2021 0:30,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13182,21933,10.0256630v2,10,,2,3,,10/23/2021 0:29,,,,25,,,,,300,2.41,751.92,,,,,,,,,,,,
20319,21995,40.0249369v1,40,,18,3,,10/23/2021 0:29,,,,5,,,,,60,3.74,269.28,,,,,,,,,,,,
13421,21994,10.0258601v1,10,,2,3,,10/23/2021 0:28,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
20406,21973,40.0258487v1,40,,18,1,,10/22/2021 23:17,,,,21,,,,,250,1.79,472.56,,,,,,,,,,,,
20405,21973,40.0258486v1,40,,18,1,,10/22/2021 23:17,,,,21,,,,,250,1.79,472.56,,,,,,,,,,,,
1307,21967,10.0211058v1,10,,2,3,,10/22/2021 22:20,,,,200,,,,,2400,1.62,3907.44,,,,,,,,,,,,
17278,21967,10.029087v1,10,,2,3,,10/22/2021 22:20,,,,134,,,,,1600,1.91,3094.2,,,,,,,,,,,,
1305,21967,10.0211055v1,10,,2,3,,10/22/2021 22:20,,,,134,,,,,1600,1.91,3094.2,,,,,,,,,,,,
1208,21967,10.0210979v1,10,,2,3,,10/22/2021 22:20,,,,100,,,,,1200,1.91,2314.92,,,,,,,,,,,,
10905,21967,10.0229865v2,10,,2,3,,10/22/2021 22:20,,,,42,,,,,500,2.41,1243.56,,,,,,,,,,,,
5889,21967,10.0215456v3,10,,2,3,,10/22/2021 22:20,,,,100,,,,,1200,1.91,2314.92,,,,,,,,,,,,
10795,21967,10.0227575v1,10,,2,3,,10/22/2021 22:20,,,,60,,,,,720,1.91,1398.12,,,,,,,,,,,,
10827,21967,10.0227969v5,10,,2,3,,10/22/2021 22:20,,,,42,,,,,500,2.41,1243.56,,,,,,,,,,,,
20403,21988,40.0258443v4,40,,18,1,,10/22/2021 18:56,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13076,21974,10.0255142v5,10,,2,4,,10/22/2021 18:41,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
13075,21974,10.0255142v1,10,,2,4,,10/22/2021 18:41,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
13437,21987,10.0258732v1,10,,2,4,,10/22/2021 18:40,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
13355,21978,10.0257953v1,10,,2,4,,10/22/2021 18:39,,,,7,,,,,78,2.58,247.68,,,,,,,,,,,,
11015,21990,10.0231445v1,10,,2,3,,10/22/2021 18:39,,,,5,,,,,60,3.66,263.52,,,,,,,,,,,,
13408,21989,10.0258524v1,10,,2,1,,10/22/2021 18:38,,,,50,,,,,600,1.71,1046.52,,,,,,,,,,,,
13403,21952,10.0258442v1,10,,2,4,,10/22/2021 18:37,,,,18,,,,,208,2.41,549.48,,,,,,,,,,,,
12218,21964,10.0247057v3,10,,2,3,,10/22/2021 17:43,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
12877,21960,10.0251760v1,10,,2,1,,10/22/2021 17:42,,,,9,,,,,100,2.29,274.8,,,,,,,,,,,,
20411,21985,40.0258711v1,40,,18,1,,10/22/2021 17:31,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
20372,21983,40.0255954v3,40,,18,3,,10/22/2021 17:29,,,,10,,,,,120,2.66,351.12,,,,,,,,,,,,
10936,21976,10.0230154v3,10,,2,1,,10/22/2021 17:27,,,,25,,,,,300,1.79,558.48,,,,,,,,,,,,
20404,21972,40.0258450v1,40,,18,1,,10/22/2021 17:21,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13079,21980,10.0255227v3,10,,2,1,,10/22/2021 17:16,,,,7,,,,,77,2.29,219.84,,,,,,,,,,,,
13078,21980,10.0255219v3,10,,2,1,,10/22/2021 17:16,,,,7,,,,,77,2.29,219.84,,,,,,,,,,,,
13268,21986,10.0257413v1,10,,2,1,,10/22/2021 14:31,,,,9,,,,,100,2.29,274.8,,,,,,,,,,,,
11161,21971,10.0233168v1,10,,2,3,,10/21/2021 23:39,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
11189,21971,10.023337v7,10,,2,3,,10/21/2021 23:39,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
11194,21971,10.023340v2,10,,2,3,,10/21/2021 23:39,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
11191,21971,10.023338v1,10,,2,3,,10/21/2021 23:39,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
13425,21970,10.0258623v1,10,,2,1,,10/21/2021 23:38,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13426,21969,10.0258630v1,10,,2,1,,10/21/2021 23:37,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
13401,21968,10.0258431v2,10,,2,1,,10/21/2021 23:31,,,,9,,,,,100,2.29,274.8,,,,,,,,,,,,
13400,21968,10.0258430v2,10,,2,1,,10/21/2021 23:31,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
20238,21937,40.0237953v1,40,,18,3,,10/21/2021 23:27,,,,17,,,,,200,2.49,537.84,,,,,,,,,,,,
10498,21966,10.0223042v1,10,,2,1,,10/21/2021 23:04,,,,11,,,,,130,1.79,257.76,,,,,,,,,,,,
13406,21965,10.0258483v1,10,,2,3,,10/21/2021 22:50,,,,12,,,,,135,2.41,375.96,,,,,,,,,,,,
13283,21953,10.0257494v1,10,,2,1,,10/21/2021 22:47,,,,9,,,,,100,2.29,274.8,,,,,,,,,,,,
13326,21900,10.0257673v1,10,,2,4,,10/21/2021 22:00,,,,15,,,,,177,2.41,462.72,,,,,,,,,,,,
13393,21957,10.0258338v2,10,,2,3,,10/21/2021 21:58,,,,20,,,,,240,2.41,607.32,,,,,,,,,,,,
13046,21956,10.0254351v1,10,,2,4,,10/21/2021 21:47,,,,17,,,,,200,2.41,520.56,,,,,,,,,,,,
10610,21939,10.0224880v1,10,,2,1,,10/21/2021 21:45,,,,5,,,,,60,2.29,164.88,,,,,,,,,,,,
18885,21942,11.0255371v1,11,,3,4,,10/21/2021 21:42,,,,5,,,,,60,2.83,203.76,,,,,,,,,,,,
12629,21942,10.0249731v1,10,,2,4,,10/21/2021 21:42,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
13360,21940,10.0258018v1,10,,2,3,,10/21/2021 21:24,,,,34,,,,,400,2.41,1012.2,,,,,,,,,,,,
13374,21955,10.0258151v1,10,,2,4,,10/21/2021 21:22,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
12822,21946,10.0251337v1,10,,2,4,,10/21/2021 18:51,,,,8,,,,,90,2.58,278.64,,,,,,,,,,,,
12821,21946,10.0251336v1,10,,2,4,,10/21/2021 18:51,,,,8,,,,,90,2.58,278.64,,,,,,,,,,,,
12824,21946,10.0251338v1,10,,2,4,,10/21/2021 18:51,,,,8,,,,,90,2.58,278.64,,,,,,,,,,,,
13017,21954,10.0253405v1,10,,2,3,,10/21/2021 18:50,,,,25,,,,,300,2.41,751.92,,,,,,,,,,,,
13153,21951,10.0256197v1,10,,2,4,,10/21/2021 17:06,,,,5,,,,,60,2.58,185.76,,,,,,,,,,,,
20998,21950,44.0252105v1,44,,21,3,,10/21/2021 17:05,,,,10,,,,,120,2.66,351.12,,,,,,,,,,,,
13346,21878,10.0257829v1,10,,2,4,,10/21/2021 16:12,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
13322,21938,10.0257638v1,10,,2,3,,10/21/2021 15:03,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
5221,21945,10.0214706v1,10,,2,4,,10/21/2021 15:02,,,,10,,,,,120,2.58,340.56,,,,,,,,,,,,
13349,21944,10.0257851v3,10,,2,4,,10/21/2021 15:01,,,,21,,,,,250,2.41,636.24,,,,,,,,,,,,
20400,21943,40.0258343v1,40,,18,1,,10/21/2021 15:00,,,,13,,,,,155,1.79,300.72,,,,,,,,,,,,
21011,21941,44.0256182v2,44,,21,1,,10/21/2021 14:59,,,,25,,,,,300,1.79,558.48,,,,,,,,,,,,
19403,21936,14.0643184v1,14,,6,3,,10/21/2021 14:58,,,,6,,,,,70,1.45,121.8,,,,,,,,,,,,
19368,21936,13.0543182v1,13,,5,3,,10/21/2021 14:58,,,,3,,,,,30,1.45,69.6,,,,,,,,,,,,
19402,21934,14.0643184v1,14,,6,3,,10/21/2021 14:58,,,,30,,,,,350,1.45,539.4,,,,,,,,,,,,
19367,21934,13.0543182v1,13,,5,3,,10/21/2021 14:58,,,,17,,,,,200,1.45,313.2,,,,,,,,,,,,
13231,21881,10.0257206v1,10,,2,1,,10/21/2021 2:02,,,,10,,,,,120,1.79,236.28,,,,,,,,,,,,
13386,21931,10.0258292v1,10,,2,1,,10/20/2021 23:58,,,,12,,,,,135,1.79,279.24,,,,,,,,,,,,
13369,21928,10.0258114v2,10,,2,1,,10/20/2021 23:58,,,,17,,,,,200,1.79,386.64,,,,,,,,,,,,
20260,21925,40.0242403v1,40,,18,1,,10/20/2021 23:57,,,,13,,,,,150,1.79,300.72,,,,,,,,,,,,
11888,21925,10.0243578v1,10,,2,1,,10/20/2021 23:57,,,,13,,,,,150,1.79,300.72,,,,,,,,,,,,
11903,21925,10.0243612v1,10,,2,1,,10/20/2021 23:57,,,,13,,,,,150,1.79,300.72,,,,,,,,,,,,
13305,21921,10.0257563v4,10,,2,1,,10/20/2021 23:56,,,,8,,,,,96,2.29,247.32,,,,,,,,,,,,
